,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,TRAVTIME,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,EDUCATION_<High School,EDUCATION_Bachelors,EDUCATION_Masters,EDUCATION_PhD,EDUCATION_z_High School,JOB_Clerical,JOB_Doctor,JOB_Home Maker,JOB_Lawyer,JOB_Manager,JOB_Professional,JOB_Student,JOB_UNKNOW,JOB_z_Blue Collar,CAR_USE_Commercial,CAR_USE_Private,CAR_TYPE_Minivan,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_Sports Car,CAR_TYPE_Van,CAR_TYPE_z_SUV,TARGET_FLAG
1777,0,33.0,3,0.3913043478260869,0.15855652126529166,0,0.1957432772833967,1,0,0.23357664233576642,0.09657092614302462,0.0,0,0.008836369374265827,0.2,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1778,0,40.0,1,0.4782608695652174,0.10966950930441653,1,0.2271728104716915,0,1,0.2627737226277372,0.08411488862837047,0.49999999999999994,1,0.0,0.0,1,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1779,0,54.0,0,0.6086956521739131,0.1615426531891126,0,0.0,0,1,0.0,0.166031652989449,0.0,0,0.1194838438206778,0.2,0,0.46153846153846156,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1780,0,48.0,0,0.43478260869565216,0.16864587256792493,0,0.1753249247132552,1,1,0.09489051094890512,0.4249706916764361,0.0,1,0.0,0.0,0,0.15384615384615385,18.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1781,0,47.0,0,0.6086956521739131,0.2901234231534207,0,0.3709089307136031,1,1,0.32116788321167883,0.3939038686987104,0.125,0,0.0,0.0,0,0.0,19.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1782,0,56.0,0,0.5652173913043478,0.19014794430972945,0,0.2236891747488371,1,1,0.2846715328467153,0.2118991793669402,0.6666666666666666,1,0.13719164752704385,0.6000000000000001,0,0.46153846153846156,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1783,0,43.0,2,0.6956521739130435,0.2688227120398877,0,0.3606410160830108,1,0,0.23357664233576642,0.033704572098475966,0.20833333333333334,0,0.6147237757946595,0.4,1,0.0,16.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1784,0,48.0,0,0.5652173913043478,0.1474211917281966,0,0.20686515709118675,1,1,0.13138686131386862,0.1254396248534584,0.0,1,0.055209776110244226,0.4,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1785,2,45.0,2,0.0,0.0,0,0.1135321852245951,1,0,0.4014598540145985,0.06594372801875732,0.37499999999999994,0,0.0,0.0,0,0.3076923076923077,11.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1786,0,57.0,0,0.6086956521739131,0.4847233196196496,0,0.5284564692380507,1,1,0.2627737226277372,0.3499413833528722,0.0,1,0.6201413117800726,0.6000000000000001,1,0.0,13.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1787,0,53.0,0,0.5652173913043478,0.19125139634362315,0,0.0,0,1,0.21167883211678834,0.23813012895662367,0.0,0,0.0,0.0,0,0.15384615384615385,9.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1788,0,40.0,0,0.0,0.0,0,0.0,0,0,0.2554744525547445,0.05861664712778429,0.6666666666666666,0,0.0,0.0,1,0.38461538461538464,13.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1789,0,39.0,0,0.3913043478260869,0.11481622755633054,0,0.20477203874019803,0,0,0.0,0.27227432590855805,0.125,0,0.0,0.0,0,0.15384615384615385,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1790,0,36.0,1,0.5217391304347826,0.06833501348663597,0,0.1346836375301881,1,1,0.4452554744525547,0.0895369284876905,0.0,0,0.12367410628188719,0.2,0,0.0,8.32832309502026,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1791,0,42.0,0,0.17391304347826086,0.04788164455221644,0,0.09411916202972612,1,1,0.2846715328467153,0.06154747948417351,0.20833333333333334,0,0.0,0.0,0,0.0,16.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1792,0,28.0,2,0.34782608695652173,0.18195515352968422,0,0.25665833033993685,1,0,0.0,0.13892145369284875,0.37499999999999994,0,0.14164489717201115,0.4,0,0.23076923076923078,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
1793,0,36.0,2,0.4782608695652174,0.036806255619431655,1,0.0,0,0,0.2481751824817518,0.0197831184056272,0.49999999999999994,0,0.02573767905044094,0.2,0,0.38461538461538464,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1794,0,33.0,0,0.21739130434782608,0.032877421464185486,0,0.17493554564903477,1,0,0.10218978102189781,0.22611371629542792,0.37499999999999994,0,0.0,0.0,0,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1795,0,48.0,0,0.4782608695652174,0.20108982916927773,0,0.2442995565254913,0,0,0.08029197080291971,0.10770808909730363,0.08333333333333334,0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
1796,0,69.0,1,0.6086956521739131,0.015317548974198295,0,0.20474153998386954,1,0,0.1532846715328467,0.11503516998827666,0.49999999999999994,0,0.0,0.0,0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1797,0,33.0,1,0.45649071143680775,0.23518785930305425,1,0.2565713524052223,0,1,0.08759124087591241,0.17482415005861662,0.0,1,0.0,0.0,0,0.3076923076923077,24.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1798,0,61.0,0,0.0,0.0,0,0.0,0,1,0.17518248175182483,0.2781359906213364,0.20833333333333334,0,0.0,0.0,0,0.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1799,0,49.0,0,0.30434782608695654,0.0892651826826145,0,0.2164925978388807,1,0,0.145985401459854,0.09539859320046894,0.6666666666666666,0,0.37489699668636145,0.4,0,0.5384615384615385,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1800,0,42.0,0,0.4782608695652174,0.13789880936163257,0,0.0,0,0,0.291970802919708,0.24428487690504103,0.125,0,0.11894033697424478,0.4,0,0.3076923076923077,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1801,0,55.0,0,0.6521739130434783,0.09466528621638558,0,0.17493554564903477,1,1,0.072992700729927,0.13144783118405629,0.7083333333333334,1,0.04824938198011817,0.2,0,0.3076923076923077,8.32832309502026,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1802,0,41.0,0,0.4782608695652174,0.1064381658175081,0,0.1932333425959186,1,0,0.06569343065693431,0.18786635404454866,0.0,0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1803,0,47.0,0,0.3913043478260869,0.05148352995667929,0,0.12085527549413633,0,1,0.06569343065693431,0.1544548651817116,0.20833333333333334,1,0.0,0.0,0,0.15384615384615385,8.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1804,1,43.0,2,0.6521739130434783,0.07887093698062829,0,0.2140199394091374,1,0,0.2773722627737226,0.17233294255568582,0.16666666666666666,0,0.5659659519259428,0.2,0,0.0,9.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1805,0,44.0,0,0.43478260869565216,0.16864587256792493,0,0.2698247564053036,0,0,0.17518248175182483,0.20970105509964831,0.0,0,0.0,0.0,0,0.0,14.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
1806,0,25.0,1,0.3913043478260869,0.16864587256792493,1,0.0,0,0,0.05109489051094891,0.08836459554513482,0.08333333333333334,0,0.08564615951049319,0.6000000000000001,0,0.23076923076923078,7.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1807,0,45.0,1,0.45649071143680775,0.08129035773642482,1,0.14765238647120352,0,1,0.16788321167883213,0.12807737397420865,0.125,1,0.0,0.0,0,0.07692307692307693,6.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1808,0,42.0,0,0.5217391304347826,0.28076723973517154,0,0.3061013326826932,1,1,0.1532846715328467,0.15181711606096132,0.125,1,0.0,0.0,0,0.0,16.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1809,0,53.0,0,0.4782608695652174,0.4870664523335967,0,0.5298808741169481,0,1,0.13138686131386862,0.33968347010551,0.20833333333333334,0,0.0,0.0,0,0.07692307692307693,12.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1810,0,36.0,0,0.34782608695652173,0.1399286161894123,0,0.20148946889239813,1,0,0.145985401459854,0.0,0.24999999999999997,0,0.0,0.0,0,0.0,6.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1811,0,47.0,0,0.4782608695652174,0.5192463831294445,0,0.5325873563452097,0,0,0.2481751824817518,0.1691090269636577,0.20833333333333334,0,0.0,0.0,0,0.0,16.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1812,0,52.0,0,0.0,0.0,0,0.0,1,0,0.41605839416058393,0.2599648300117233,0.6666666666666666,0,0.12100916948647368,0.4,1,0.23076923076923078,9.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1813,0,48.0,0,0.6086956521739131,0.15838487317113042,0,0.0,0,0,0.1970802919708029,0.07854630715123095,0.20833333333333334,0,0.13896242789768046,0.6000000000000001,0,0.23076923076923078,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1814,0,61.0,0,0.4782608695652174,0.14536686374410812,0,0.0,0,0,0.2627737226277372,0.0,0.24999999999999997,0,0.0,0.0,0,0.0,8.32832309502026,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1815,0,54.0,0,0.6086956521739131,0.18333651200174372,0,0.3043640331555369,1,0,0.1386861313868613,0.09862250879249707,0.20833333333333334,0,0.0,0.0,0,0.15384615384615385,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1816,0,42.0,0,0.43478260869565216,0.2477644879165191,0,0.32519807247860005,1,1,0.043795620437956206,0.0,0.125,1,0.016533127618914036,0.4,0,0.0,13.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1817,0,36.0,4,0.0,0.0,0,0.0,1,0,0.21897810218978098,0.199736225087925,0.37499999999999994,0,0.0,0.0,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1818,0,46.0,0,0.5217391304347826,0.013813584720595047,0,0.0,0,1,0.021897810218978103,0.004249706916764361,0.0,0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1819,0,37.0,0,0.3913043478260869,0.12386998338010517,0,0.0,0,0,0.21897810218978098,0.1526963657678781,0.5416666666666666,0,0.06949874642775741,0.2,0,0.3076923076923077,15.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1820,0,45.0,0,0.5217391304347826,0.030681415688090893,0,0.17114207676198093,1,1,0.1532846715328467,0.1787807737397421,0.125,1,0.0,0.0,0,0.0,18.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1821,0,25.0,0,0.34782608695652173,0.18233659373893144,0,0.2618962093434634,0,1,0.09489051094890512,0.19797772567409144,0.37499999999999994,1,0.10449357434647684,0.2,0,0.38461538461538464,8.32832309502026,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1822,0,41.0,0,0.4782608695652174,0.18346729150205707,0,0.23209553565982363,1,0,0.007299270072992706,0.26875732708089095,0.37499999999999994,0,0.0,0.0,1,0.0,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1823,0,44.0,0,0.30434782608695654,0.04625234994414625,0,0.1873866180493899,1,0,0.3503649635036496,0.11987104337631889,0.0,0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1824,0,46.0,0,0.4782608695652174,0.26033294281121433,0,0.0,0,1,0.11678832116788322,0.22113130128956626,0.24999999999999997,0,0.038027946771394004,0.2,0,0.0,18.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1825,0,47.0,0,0.45649071143680775,0.009980110617660682,0,0.13818421700655836,1,0,0.3795620437956204,0.11444900351699884,0.0,0,0.023633781580377648,0.4,0,0.3076923076923077,7.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1826,0,37.0,0,0.30434782608695654,0.09273901315968722,0,0.18252601995748247,0,1,0.40875912408759124,0.20442555685814773,0.3333333333333333,0,0.06523835405087924,0.6000000000000001,0,0.15384615384615385,14.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1827,0,48.0,0,0.43478260869565216,0.12197912977140833,0,0.18341500222527962,0,1,0.4452554744525547,0.06565064478311841,0.0,1,0.0,0.0,0,0.3076923076923077,14.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1828,0,44.0,0,0.5217391304347826,0.09218047571043239,0,0.19522140967510918,1,0,0.1532846715328467,0.30524618991793667,0.41666666666666663,0,0.0,0.0,0,0.07692307692307693,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1829,0,37.0,0,0.34782608695652173,0.260202163310901,0,0.0,0,0,0.23357664233576642,0.36327667057444313,0.0,0,0.130792292722268,0.2,0,0.0,11.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1830,0,42.0,2,0.5652173913043478,0.10378443179031686,0,0.17046206745421233,1,0,0.072992700729927,0.20252051582649472,0.24999999999999997,0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1831,0,53.0,0,0.5652173913043478,0.2025284036727243,0,0.2878054676363012,1,0,0.1386861313868613,0.07766705744431418,0.37499999999999994,0,0.10263513158125427,0.2,0,0.07692307692307693,16.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1832,0,36.0,0,0.5217391304347826,0.21122524044356047,0,0.29671336365135625,1,1,0.1897810218978102,0.16632473622508792,0.24999999999999997,1,0.1450111331241124,0.6000000000000001,0,0.38461538461538464,11.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1833,0,43.0,1,0.4782608695652174,0.19731629567065362,0,0.24621984859061857,1,0,0.21897810218978098,0.17966002344665888,0.08333333333333334,0,0.017848063537703594,0.2,0,0.07692307692307693,18.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1834,0,48.0,0,0.4782608695652174,0.2773778710187178,0,0.3344425843968363,0,0,0.22627737226277372,0.28370457209847594,0.24999999999999997,0,0.46343601521819167,0.6000000000000001,1,0.0,23.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1835,0,49.0,0,0.30434782608695654,0.1832493256682015,0,0.2508127353769759,0,1,0.16788321167883213,0.29689331770222743,0.20833333333333334,0,0.0,0.0,0,0.07692307692307693,10.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1836,3,44.0,4,0.7826086956521738,0.16170885213742747,0,0.2173013796733696,1,1,0.08759124087591241,0.20471864009378665,0.0,1,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1837,0,47.0,0,0.2608695652173913,0.08791379451271013,0,0.0,0,0,0.4233576642335766,0.24487104337631888,0.0,0,0.0,0.0,1,0.46153846153846156,8.32832309502026,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1838,0,57.0,0,0.6086956521739131,0.2437075988338828,0,0.2885871394651648,1,0,0.1094890510948905,0.2420867526377491,0.0,0,0.0,0.0,0,0.0,14.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1839,2,37.0,2,0.43478260869565216,0.1293436503828025,0,0.21524892633081888,1,1,0.23357664233576642,0.12382766705744432,0.125,0,0.05226431965215562,0.4,0,0.23076923076923078,8.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1840,0,51.0,0,0.5652173913043478,0.08761954063700515,0,0.22037723572827642,0,0,0.2992700729927007,0.12192262602579133,0.125,0,0.0,0.0,0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1841,1,43.0,2,0.21739130434782608,0.007081165027381958,1,0.0,0,1,0.2408759124087591,0.0038100820633059813,0.08333333333333334,1,0.0,0.0,0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1842,0,27.0,2,0.45649071143680775,0.03237337547339455,0,0.0,1,0,0.2481751824817518,0.45442555685814773,0.0,0,0.18900012272735242,0.4,0,0.07692307692307693,8.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1843,0,53.0,0,0.4782608695652174,0.3138816990436749,0,0.17493554564903477,1,1,0.31386861313868614,0.2464830011723329,0.20833333333333334,0,0.0,0.0,0,0.0,15.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1844,0,54.0,0,0.5217391304347826,0.19430564259052394,0,0.3015615363240188,1,1,0.058394160583941604,0.4566236811254396,0.24999999999999997,0,0.0,0.0,0,0.0,17.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1845,0,54.0,0,0.6521739130434783,0.20218510748440183,0,0.31349445713343316,1,1,0.058394160583941604,0.30524618991793667,0.24999999999999997,0,0.0,0.0,0,0.15384615384615385,10.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1846,0,40.0,2,0.34782608695652173,0.207165626788001,0,0.2369787254230855,1,1,0.1970802919708029,0.18947831184056274,0.37499999999999994,1,0.0,0.0,0,0.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1847,0,58.0,0,0.4782608695652174,0.2764024739122143,0,0.37249712520982015,1,1,0.1970802919708029,0.2335873388042204,0.0,0,0.0,0.0,0,0.0,12.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1848,0,41.0,0,0.4782608695652174,0.1064381658175081,0,0.17493554564903477,1,0,0.145985401459854,0.09407971864009379,0.24999999999999997,0,0.0,0.0,0,0.23076923076923078,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1849,0,37.0,4,0.21739130434782608,0.21754624962537122,1,0.0,0,0,0.21897810218978098,0.2778429073856975,0.20833333333333334,0,0.0,0.0,0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1850,0,45.0,0,0.43478260869565216,0.2560989564885704,0,0.3572590428812514,1,0,0.3065693430656934,0.14859320046893315,0.0,0,0.06541367884005118,0.2,0,0.38461538461538464,13.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1851,0,45.0,0,0.43478260869565216,0.13534315995967633,0,0.20483868417069362,0,1,0.22627737226277372,0.0,0.0,1,0.0,0.0,0,0.0,12.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1852,0,50.0,0,0.4782608695652174,0.1459471977767485,0,0.25420487483084486,1,1,0.072992700729927,0.38291324736225085,0.0,0,0.0,0.0,0,0.15384615384615385,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1853,2,37.0,2,0.30434782608695654,0.3414135084325532,0,0.17493554564903477,1,0,0.11678832116788322,0.2696365767878077,0.41666666666666663,0,0.0,0.0,0,0.0,8.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1854,0,43.0,3,0.6086956521739131,0.36086695910416045,0,0.40009059260213126,1,0,0.08759124087591241,0.3814478311840563,0.37499999999999994,0,0.0,0.0,0,0.15384615384615385,14.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1855,0,44.0,2,0.5652173913043478,0.12042612320518759,0,0.18112985466777817,1,0,0.21897810218978098,0.13789566236811257,0.125,0,0.0,0.0,0,0.15384615384615385,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1856,0,46.0,0,0.21739130434782608,0.3648530092907937,0,0.0,0,1,0.10218978102189781,0.1962192262602579,0.49999999999999994,1,0.0,0.0,0,0.0,14.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1857,0,45.0,0,0.6521739130434783,0.35092771708034765,0,0.0,0,0,0.1605839416058394,0.35756154747948415,0.08333333333333334,0,0.10508967862966144,0.4,0,0.46153846153846156,17.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1858,0,50.0,0,0.3913043478260869,0.37994714328529006,0,0.41151633038963853,1,0,0.2773722627737226,0.15240328253223917,0.29166666666666663,0,0.0,0.0,1,0.07692307692307693,8.32832309502026,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1859,2,58.0,3,0.6521739130434783,0.1138353813039806,0,0.2211340567186501,1,0,0.2773722627737226,0.09906213364595545,0.125,0,0.0,0.0,0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1860,0,45.0,0,0.43478260869565216,0.13171675339890473,0,0.0,0,1,0.3941605839416058,0.16881594372801878,0.3333333333333333,0,0.1245156652699125,0.6000000000000001,0,0.3076923076923077,8.32832309502026,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1861,0,46.0,0,0.5217391304347826,0.04486826689916355,0,0.11402129490941869,1,0,0.2846715328467153,0.09158851113716296,0.37499999999999994,0,0.0,0.0,0,0.0,11.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1862,0,42.0,0,0.5217391304347826,0.1744244339699752,0,0.28181754514380725,1,0,0.2408759124087591,0.19182297772567408,0.125,0,0.13087995511685396,0.2,0,0.0,13.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1863,0,49.0,0,0.6956521739130435,0.06912513963436231,0,0.16181962357757187,1,1,0.1094890510948905,0.04674677608440797,0.125,1,0.0,0.0,0,0.23076923076923078,11.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1864,0,30.0,0,0.30434782608695654,0.14787619540637006,0,0.13706479969094593,1,0,0.08759124087591241,0.08382180539273154,0.0,0,0.0,0.0,0,0.38461538461538464,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1865,0,54.0,0,0.5217391304347826,0.1112116175789445,0,0.0,0,0,0.21167883211678834,0.210873388042204,0.49999999999999994,0,0.0,0.0,0,0.0,15.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1866,0,40.0,0,0.5652173913043478,0.15865460589052666,0,0.237009224179414,1,1,0.13138686131386862,0.05715123094958968,0.0,1,0.05229938460999,0.2,0,0.23076923076923078,13.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1867,0,43.0,3,0.6086956521739131,0.061262022178023595,1,0.0,0,0,0.06569343065693431,0.09598475967174677,0.49999999999999994,0,0.0,0.0,0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1868,0,53.0,0,0.43478260869565216,0.33772171212162494,0,0.0,0,1,0.09489051094890512,0.2395955451348183,0.37499999999999994,1,0.0288233953398671,0.6000000000000001,0,0.23076923076923078,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1869,0,59.0,0,0.45649071143680775,0.00609759420210882,0,0.10950296063853099,1,0,0.1970802919708029,0.08968347010550996,0.0,0,0.04365587250381331,0.4,0,0.15384615384615385,8.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1870,0,41.0,2,0.45649071143680775,0.0,1,0.17493554564903477,0,0,0.10218978102189781,0.19109026963657677,0.0,0,0.06383575573750372,0.2,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1871,0,47.0,0,0.43478260869565216,0.22478543988229846,0,0.0,0,0,0.2408759124087591,0.2974794841735053,0.49999999999999994,0,0.11629293265774847,0.8,0,0.0,15.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1872,0,29.0,2,0.0,0.16864587256792493,0,0.058898746388156537,1,0,0.23357664233576642,0.06345252051582649,0.125,0,0.0,0.0,0,0.07692307692307693,8.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1873,0,46.0,0,0.5217391304347826,0.3032940086641419,0,0.3729692911411279,1,1,0.2773722627737226,0.5016119577960141,0.0,0,0.05145782562196469,0.2,0,0.0,14.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
